"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.038268104E1,3.469784546E0,7.414381714E0,4.710404663E0,9.444594914E0
1.039267704E1,2.923420715E0,7.543263702E0,3.914509735E0,8.987246655E0
1.040267304E1,2.528392181E0,7.559729462E0,3.616180115E0,8.753229985E0
1.041266904E1,2.705623627E0,7.481142883E0,3.970792694E0,8.891293082E0
1.042266504E1,3.410657501E0,7.344477081E0,4.587061157E0,9.306721133E0
1.043266104E1,3.965104523E0,7.142247620E0,4.618196411E0,9.384108537E0
1.044265704E1,4.020489349E0,7.024891663E0,4.686155090E0,9.352726181E0
1.045265304E1,3.841910706E0,6.678961029E0,4.233496399E0,8.791546511E0
1.046264904E1,3.810625763E0,6.408772888E0,3.431464233E0,8.207812463E0
1.047264604E1,4.606670380E0,7.592062225E0,4.607119446E0,1.000431759E1
1.048264204E1,4.925806732E0,8.402776337E0,5.039719849E0,1.096672231E1
1.049263804E1,4.996459808E0,8.786129150E0,4.995561676E0,1.127458702E1
1.050263404E1,5.428760834E0,9.053024139E0,4.897365875E0,1.163670412E1
1.051263004E1,6.120771790E0,9.093440094E0,4.325255585E0,1.178398642E1
1.052262604E1,6.771169281E0,9.045689392E0,4.051624603E0,1.200370326E1
1.053262204E1,7.302115173E0,9.054670715E0,4.165088654E0,1.235540008E1
1.054261804E1,7.514673157E0,9.122330017E0,4.437372437E0,1.262447986E1
1.055261404E1,7.492219849E0,9.126221924E0,4.663851471E0,1.269538481E1
1.056261004E1,7.558681641E0,9.276958466E0,4.580923920E0,1.281329351E1
1.057260604E1,7.751929779E0,9.465416565E0,4.488266602E0,1.303192477E1
1.058260196E1,7.937394104E0,9.719288635E0,4.439468079E0,1.331073527E1
1.059259796E1,7.837851105E0,9.841284943E0,4.353546753E0,1.331300750E1
1.060259396E1,7.791896667E0,9.750124512E0,4.142635345E0,1.315066574E1
1.061258996E1,7.927364960E0,9.627230072E0,3.892056427E0,1.306425571E1
1.062258596E1,7.963140564E0,9.448801117E0,3.593876495E0,1.286885381E1
1.063258296E1,7.930059357E0,9.195228424E0,3.338806915E0,1.259308139E1
1.064257896E1,7.819589081E0,8.974437561E0,3.013533325E0,1.227875751E1
1.065257496E1,7.596852264E0,8.714428253E0,2.941982117E0,1.192932030E1
1.066257096E1,7.142996063E0,8.287516022E0,3.016826477E0,1.134929762E1
1.067256696E1,6.584806824E0,7.831863556E0,3.161276093E0,1.070940868E1
1.068256296E1,6.168821869E0,7.454647980E0,3.693868561E0,1.035716200E1
1.069255896E1,5.788313141E0,7.039860535E0,4.341272278E0,1.009509041E1
1.070255496E1,5.734125824E0,6.639293518E0,5.282514954E0,1.024037995E1
1.071255096E1,5.898184662E0,6.308331757E0,6.301146698E0,1.069056040E1
1.072254696E1,6.073320465E0,6.004613342E0,7.022197266E0,1.105675618E1
1.073254296E1,5.928272095E0,5.858367462E0,7.334447937E0,1.110220725E1
1.074253896E1,5.030738525E0,6.059100037E0,7.102430420E0,1.060497719E1
1.075253496E1,4.209246826E0,6.273903351E0,6.363566895E0,9.877985914E0
1.076253096E1,3.902384949E0,6.332731018E0,5.691614227E0,9.366245937E0
1.077252696E1,4.011508026E0,6.038892059E0,5.587580566E0,9.153221866E0
1.078252296E1,4.601431274E0,5.713768158E0,5.997428284E0,9.475730175E0
1.079251896E1,5.724695435E0,5.553152161E0,6.737040253E0,1.044017951E1
1.080251596E1,6.997199249E0,5.429509277E0,7.304809570E0,1.148044473E1
1.081251196E1,7.345973969E0,5.379513245E0,7.016658783E0,1.149504227E1
1.082250796E1,6.399192810E0,5.852828979E0,5.867049408E0,1.047031730E1
1.083250396E1,5.593418427E0,6.518644409E0,4.628824310E0,9.757308498E0
1.084249996E1,5.270390167E0,7.198231201E0,4.433330841E0,9.962227024E0
1.085249596E1,4.644092560E0,6.758595428E0,4.359384613E0,9.287111611E0
1.086249196E1,4.341272278E0,5.856571198E0,4.113895111E0,8.370794715E0
1.087248796E1,3.988755341E0,5.237159271E0,4.347708893E0,7.889269866E0
1.088248396E1,3.682342529E0,4.723427582E0,4.717589722E0,7.624045344E0
1.089247996E1,4.022884369E0,4.691992950E0,5.883664856E0,8.533223812E0
1.090247596E1,4.324956207E0,4.719086609E0,7.337890778E0,9.737538995E0
1.091247196E1,3.896996155E0,4.389472046E0,7.679031372E0,9.665483262E0
1.092246796E1,3.106789398E0,4.349954224E0,6.969057770E0,8.783052335E0
1.093246396E1,1.832189941E0,4.589456177E0,5.448519745E0,7.355704955E0
1.094245996E1,1.028361511E0,4.487667847E0,4.171974335E0,6.213055605E0
1.095245596E1,1.057401123E0,4.052971802E0,3.550167389E0,5.490752776E0
1.096245196E1,1.699266357E0,3.358865204E0,3.500919800E0,5.140614852E0
1.097244896E1,2.210303650E0,2.286794586E0,4.028871918E0,5.132901775E0
1.098244496E1,2.494412842E0,1.260678406E0,5.305267639E0,5.996438125E0
1.099244096E1,2.382146301E0,2.131567383E-1,7.049141235E0,7.443819514E0
1.100243696E1,1.765428772E0,-8.852590942E-1,9.201515350E0,9.411073645E0
1.101243296E1,9.750723267E-1,-1.795665894E0,1.119267471E1,1.137766010E1
1.102242896E1,-1.041833496E-1,-2.282004547E0,1.263372803E1,1.283859349E1
1.103242496E1,-1.407223663E0,-2.537972260E0,1.346150665E1,1.377075681E1
1.104242096E1,-2.844385071E0,-2.654729462E0,1.362601456E1,1.417061705E1
1.105241696E1,-4.324656830E0,-2.551743622E0,1.337094498E1,1.428272459E1
1.106241296E1,-5.518574066E0,-2.126028900E0,1.262714172E1,1.394343454E1
1.107240896E1,-6.181994476E0,-1.825753326E0,1.231084946E1,1.389631049E1
1.108240496E1,-6.184090118E0,-1.706750793E0,1.218690720E1,1.377231556E1
1.109240096E1,-5.574108582E0,-1.745520172E0,1.216325638E1,1.349304758E1
1.110239696E1,-4.322112122E0,-1.702709198E0,1.250290009E1,1.333800519E1
1.111239296E1,-2.753224640E0,-1.475930786E0,1.288505539E1,1.325832833E1
1.112238896E1,-1.304088135E0,-1.163979492E0,1.292936325E1,1.304698924E1
1.113238496E1,-7.952961731E-1,-1.329834595E0,1.149414780E1,1.159812009E1
1.114238096E1,-1.047821045E-1,-2.621049500E-1,1.092742630E1,1.093107149E1
1.115237696E1,2.065704346E-1,1.390907593E0,1.101783829E1,1.110720738E1
1.116237296E1,9.505233765E-2,2.486629028E0,1.016266663E1,1.046289405E1
1.117236896E1,4.460723877E-2,3.102448425E0,8.942553864E0,9.465539902E0
1.118236596E1,3.721261597E-1,3.336262207E0,8.479267273E0,9.119599601E0
1.119236196E1,6.357279968E-1,2.997516632E0,8.569529572E0,9.100884195E0
1.120235796E1,9.367520142E-1,2.346819763E0,9.296417999E0,9.633714494E0
1.121235396E1,1.454076233E0,1.839225311E0,1.068582870E1,1.094001931E1
1.122234996E1,1.878593445E0,1.401086426E0,1.196342194E1,1.219080067E1
1.123234596E1,1.767973480E0,9.113049316E-1,1.248029709E1,1.263780132E1
1.124234196E1,6.587800598E-1,6.307882690E-1,1.200847824E1,1.204306583E1
1.125233796E1,-5.019062805E-1,8.512797546E-1,1.074061478E1,1.078598131E1
1.126233396E1,-1.589245148E0,9.593550110E-1,9.764494629E0,9.939387181E0
1.127232996E1,-3.016976166E0,7.261399841E-1,9.514664154E0,1.000790979E1
1.128232596E1,-3.807482300E0,-3.817062378E-2,9.943522339E0,1.064762955E1
1.129232196E1,-4.337530060E0,-9.216334534E-1,1.070349197E1,1.158569444E1
1.130231796E1,-4.502786407E0,-1.567240906E0,1.194935120E1,1.286539247E1
1.131231396E1,-4.039200439E0,-2.210603027E0,1.291589127E1,1.371211702E1
1.132230996E1,-3.022814026E0,-2.703527985E0,1.320404205E1,1.381279098E1
1.133230596E1,-2.009122009E0,-3.004252625E0,1.301244049E1,1.350502546E1
1.134230196E1,-7.812254333E-1,-3.151097260E0,1.224289078E1,1.266602154E1
1.135229796E1,3.279679871E-1,-3.084036713E0,1.100960541E1,1.143810547E1
1.136229396E1,8.303233337E-1,-2.948418732E0,9.875863037E0,1.033998455E1
1.137228996E1,1.399888916E0,-3.072959747E0,8.847800903E0,9.470287821E0
1.138228596E1,1.843715973E0,-2.790646820E0,8.423134003E0,9.062901560E0
1.139228196E1,2.207758942E0,-2.681074677E0,8.345595245E0,9.039431451E0
1.140227896E1,2.400707703E0,-3.668870544E0,7.199728088E0,8.429714888E0
1.141227496E1,3.349883881E0,-4.566254425E0,6.415808258E0,8.557744860E0
1.142227096E1,4.477339325E0,-5.718707886E0,5.958209839E0,9.394171161E0
1.143226696E1,5.477110291E0,-6.604715424E0,6.003415833E0,1.047196279E1
1.144226296E1,6.503974915E0,-7.122339020E0,6.205944672E0,1.146922631E1
1.145225896E1,7.283254395E0,-7.403304749E0,6.348298645E0,1.217191897E1
1.146225496E1,7.624544678E0,-7.560777283E0,6.408323822E0,1.250462510E1
1.147225096E1,7.657476196E0,-7.709418182E0,6.422993317E0,1.262247652E1
1.148224696E1,7.583230591E0,-7.645201721E0,6.595883789E0,1.262775429E1
1.149224296E1,7.483986969E0,-7.365283813E0,6.894662476E0,1.256160170E1
1.150223896E1,7.359146576E0,-7.203170929E0,7.150779877E0,1.253699974E1
1.151223496E1,7.044500885E0,-7.132218475E0,7.090006256E0,1.227850650E1
1.152223096E1,6.425088959E0,-6.915918274E0,7.237449646E0,1.189505658E1
1.153222696E1,5.731132050E0,-6.408473511E0,7.759114838E0,1.158094428E1
1.154222296E1,5.232518921E0,-5.924230499E0,8.089627533E0,1.131007670E1
1.155221896E1,4.857249298E0,-5.601351929E0,8.058192902E0,1.094999941E1
1.156221496E1,4.454736328E0,-5.187312927E0,7.880512390E0,1.043337753E1
1.157221096E1,4.136348419E0,-4.608616333E0,7.629035339E0,9.826031903E0
1.158220692E1,4.053869934E0,-4.055666199E0,7.278015289E0,9.265624442E0
1.159220292E1,4.110302582E0,-3.770958252E0,6.972650299E0,8.929309360E0
1.160219892E1,4.178710327E0,-3.435206451E0,6.814129944E0,8.700266102E0
1.161219492E1,4.208348694E0,-2.954855347E0,6.739285583E0,8.476988795E0
1.162219092E1,4.209097137E0,-2.565514984E0,6.657256165E0,8.283563574E0
1.163218692E1,4.392765198E0,-2.135758667E0,6.772815857E0,8.350382374E0
1.164218292E1,4.691843262E0,-1.605261841E0,7.198081512E0,8.740860154E0
1.165217992E1,4.932093658E0,-1.270707550E0,7.513625336E0,9.077158764E0
1.166217592E1,5.188061371E0,-1.031804352E0,7.632478180E0,9.286297657E0
1.167217192E1,5.488935699E0,-8.393046570E-1,7.861052856E0,9.624396055E0
1.168216792E1,5.769302673E0,-6.839277649E-1,8.194559326E0,1.004506909E1
1.169216392E1,6.042185211E0,-4.978646851E-1,8.572223969E0,1.049947118E1
1.170215992E1,6.093827820E0,-4.581971741E-1,8.554111633E0,1.051273076E1
1.171215592E1,5.785019989E0,-6.770420837E-1,8.359815674E0,1.018878601E1
1.172215192E1,5.554649048E0,-8.488847351E-1,8.208630066E0,9.947680076E0
1.173214792E1,5.643414459E0,-6.319857788E-1,8.137078857E0,9.922680339E0
1.174214392E1,4.809797974E0,4.005670166E-1,7.909851379E0,9.266086516E0
1.175213992E1,3.350183258E0,1.655407562E0,7.258106689E0,8.163590802E0
1.176213592E1,4.515659637E0,1.722019043E0,5.819448395E0,7.564556244E0
1.177213192E1,5.682483215E0,2.258204041E0,6.267017670E0,8.755890101E0
1.178212792E1,4.641996918E0,3.843407593E0,7.581733704E0,9.685174405E0
1.179212392E1,4.292174377E0,5.157375183E0,7.602839813E0,1.014023929E1
1.180211992E1,4.367916870E0,5.188959503E0,6.086343384E0,9.113044184E0
1.181211592E1,4.230802002E0,4.895270233E0,5.308560791E0,8.369239745E0
1.182211192E1,3.953877869E0,5.186714172E0,5.399870911E0,8.467216778E0
1.183210792E1,3.931873627E0,5.924230499E0,5.775140533E0,9.160152041E0
1.184210392E1,4.691094818E0,5.789660339E0,4.902904358E0,8.919922005E0
1.185209992E1,5.165458374E0,6.080655212E0,5.088069305E0,9.462810221E0
1.186209592E1,5.846092987E0,6.824608154E0,6.068530426E0,1.084339159E1
1.187209192E1,6.349945221E0,7.671846313E0,7.184310150E0,1.227979407E1
1.188208792E1,6.299799500E0,8.774303741E0,8.779842224E0,1.391982433E1
1.189208392E1,6.274053040E0,9.754615173E0,9.028624878E0,1.469803817E1
1.190207992E1,5.942642212E0,1.048958679E1,8.008047180E0,1.447325973E1
1.191207592E1,5.537434845E0,1.133667526E1,6.753356323E0,1.431052802E1
1.192207192E1,5.391188965E0,1.212388824E1,5.657784576E0,1.442442758E1
1.193206792E1,5.220394135E0,1.259705429E1,4.847669220E0,1.447197943E1
1.194206392E1,5.218148804E0,1.277383667E1,4.195625153E0,1.442231780E1
1.195205992E1,5.309159546E0,1.226923599E1,3.804787903E0,1.389955891E1
1.196205592E1,5.337450714E0,1.108055786E1,3.776945801E0,1.286594195E1
1.197205192E1,5.644761658E0,9.735604706E0,4.023483124E0,1.195130744E1
1.198204892E1,6.261030121E0,8.550219727E0,4.799619141E0,1.163370532E1
1.199204492E1,7.009174347E0,7.521109772E0,5.640570374E0,1.172653620E1
1.200204092E1,7.683522034E0,6.528224487E0,6.238726501E0,1.185647225E1
1.201203692E1,8.081544342E0,5.685476990E0,6.709347839E0,1.194367431E1
1.202203292E1,8.175548859E0,5.095254364E0,6.978039093E0,1.189513538E1
1.203202892E1,8.078700256E0,4.857099609E0,6.947502594E0,1.171002164E1
1.204202492E1,7.859555969E0,4.834496613E0,6.624923401E0,1.135933922E1
1.205202092E1,7.453151093E0,4.809797974E0,6.346053314E0,1.090669567E1
1.206201692E1,6.840026093E0,4.579876099E0,6.096671906E0,1.024356531E1
1.207201292E1,6.244863739E0,4.380640411E0,5.916746063E0,9.653818804E0
1.208200892E1,5.858816528E0,4.266876984E0,6.054759064E0,9.444155739E0
1.209200492E1,5.591023407E0,4.136647797E0,6.407874756E0,9.456862937E0
1.210200092E1,5.438041534E0,3.764072571E0,6.841522980E0,9.515617412E0
1.211199692E1,5.394781494E0,3.380719757E0,7.318880310E0,9.700460939E0
1.212199292E1,5.555996246E0,3.075354767E0,7.815846863E0,1.007046987E1
1.213198892E1,5.879623260E0,2.834206238E0,8.148754578E0,1.044054097E1
1.214198492E1,6.178252258E0,2.706821136E0,8.242160339E0,1.065039383E1
1.215198092E1,6.422693939E0,2.606230316E0,8.255482635E0,1.077944467E1
1.216197692E1,6.732100525E0,2.518363037E0,8.265212402E0,1.095340431E1
1.217197292E1,7.086713104E0,2.558629303E0,8.401728516E0,1.128526156E1
1.218196892E1,7.400161285E0,2.784060516E0,8.465046844E0,1.158319464E1
1.219196492E1,7.674091644E0,2.922223206E0,8.480165405E0,1.180441766E1
1.220196092E1,7.790250092E0,2.867736511E0,8.198900299E0,1.166764223E1
1.221195692E1,7.720345459E0,2.759960632E0,7.818241882E0,1.132899037E1
1.222195292E1,7.580536194E0,2.605332184E0,7.453600159E0,1.094570418E1
1.223194892E1,7.206314392E0,2.339934082E0,7.193291473E0,1.044747342E1
1.224194492E1,6.581813049E0,1.960622864E0,7.084018707E0,9.866490059E0
1.225194092E1,5.874533844E0,1.548529816E0,7.107968903E0,9.350471346E0
1.226193692E1,5.274581451E0,1.212478638E0,7.436835022E0,9.197707817E0
1.227193292E1,4.805906067E0,9.520202637E-1,7.993527374E0,9.375476286E0
1.228192892E1,4.346661072E0,6.837780762E-1,8.485853577E0,9.558803579E0
1.229192492E1,3.867058411E0,5.078938293E-1,8.843609619E0,9.665481260E0
1.230192092E1,3.484454041E0,4.418811035E-1,9.103020172E0,9.757133551E0
1.231191692E1,3.132984924E0,4.391867065E-1,9.147777100E0,9.679375257E0
1.232191292E1,2.667153625E0,4.769082642E-1,9.070986786E0,9.466992723E0
1.233190892E1,2.198627930E0,7.119195557E-1,8.597072296E0,8.902271974E0
1.234190492E1,1.762285309E0,1.204844513E0,7.382048950E0,7.684526434E0
1.235190092E1,1.284628601E0,1.704206085E0,6.065087585E0,6.429609354E0
1.236189692E1,1.002914429E0,2.026036835E0,4.996908875E0,5.484501883E0
1.237189292E1,1.025218048E0,2.026635590E0,4.198768616E0,4.773675916E0
1.238188892E1,1.415007477E0,1.846260681E0,4.006717987E0,4.633002665E0
1.239188492E1,1.354832611E0,1.268462219E0,4.203408966E0,4.594911832E0
1.240188092E1,1.164428558E0,3.999682617E-1,4.491410065E0,4.657105630E0
1.241187692E1,1.113384705E0,-2.848576355E-1,5.048850861E0,5.177998106E0
1.242187292E1,9.714797974E-1,-7.111711121E-1,6.144572296E0,6.261414062E0
1.243186892E1,7.653584290E-1,-1.159339142E0,7.350165253E0,7.480292107E0
1.244186492E1,4.176315308E-1,-1.658251648E0,8.587192841E0,8.755803533E0
1.245186092E1,-5.463638306E-2,-2.315085754E0,9.410480804E0,9.691220571E0
1.246185692E1,-8.628057861E-1,-3.017125854E0,9.472002869E0,9.978292469E0
1.247185292E1,-1.880689087E0,-3.539988556E0,9.196425934E0,1.003208654E1
1.248184892E1,-2.710263977E0,-3.954326935E0,9.115144958E0,1.029893684E1
1.249184492E1,-3.263363800E0,-4.303999786E0,9.262288971E0,1.072212453E1
1.250184092E1,-3.556604004E0,-4.569248199E0,9.621990967E0,1.122987851E1
1.251183692E1,-3.687431946E0,-4.691244507E0,1.025502457E1,1.186467270E1
1.252183292E1,-3.835174713E0,-4.702620850E0,1.096095657E1,1.252859836E1
1.253182892E1,-4.069587250E0,-4.604874115E0,1.156629776E1,1.309754366E1
1.254182592E1,-4.165088654E0,-4.429139557E0,1.217583023E1,1.360941154E1
1.255182192E1,-4.068090363E0,-4.262386322E0,1.263717087E1,1.394329172E1
1.256181792E1,-3.885470123E0,-4.094435577E0,1.278790741E1,1.397826372E1
1.257181392E1,-3.699556732E0,-3.859274597E0,1.276096344E1,1.383556679E1
1.258180992E1,-3.505709839E0,-3.464844818E0,1.269031036E1,1.361393140E1
1.259180604E1,-3.304977264E0,-2.902913361E0,1.258238480E1,1.332914805E1
1.260180204E1,-3.178639984E0,-2.372266846E0,1.239287888E1,1.301210394E1
1.261179804E1,-3.180286560E0,-1.949246521E0,1.201326828E1,1.257904604E1
1.262179404E1,-3.276087341E0,-1.595382385E0,1.159683426E1,1.215584460E1
1.263179004E1,-3.294199677E0,-1.273252258E0,1.132963989E1,1.186733597E1
1.264178604E1,-3.291355591E0,-1.110989685E0,1.113728989E1,1.166647101E1
1.265178204E1,-3.266207886E0,-1.163979492E0,1.101215012E1,1.154514670E1
1.266177804E1,-3.126099243E0,-1.332528992E0,1.105810455E1,1.156848332E1
1.267177404E1,-2.836002502E0,-1.586251373E0,1.121512802E1,1.167639500E1
1.268177004E1,-2.462828522E0,-1.921404419E0,1.148007706E1,1.189745723E1
1.269176604E1,-2.087558899E0,-2.314487000E0,1.174128387E1,1.214794218E1
1.270176204E1,-1.735790405E0,-2.700234833E0,1.194381271E1,1.236765534E1
1.271175804E1,-1.394200745E0,-3.018473053E0,1.211969696E1,1.256749894E1
1.272175404E1,-1.029409332E0,-3.273842010E0,1.216909424E1,1.264375655E1
1.273175004E1,-7.696994019E-1,-3.518882446E0,1.200533478E1,1.253407491E1
1.274174604E1,-6.521937561E-1,-3.737877045E0,1.170371201E1,1.230341238E1
1.275174204E1,-5.243595886E-1,-3.791016541E0,1.139146133E1,1.201716068E1
1.276173804E1,-3.076103210E-1,-3.747457123E0,1.108639572E1,1.170667455E1
1.277173404E1,-6.586303711E-2,-3.738775177E0,1.084644470E1,1.147293077E1
1.278173004E1,2.149530029E-1,-3.723506927E0,1.054826477E1,1.118823482E1
1.279172604E1,5.996530151E-1,-3.649261322E0,1.030801437E1,1.095134020E1
1.280172204E1,1.069525909E0,-3.498674469E0,1.015503250E1,1.079394709E1
1.281171804E1,1.583856354E0,-3.268004150E0,1.000624191E1,1.064487338E1
1.282171404E1,2.098785553E0,-2.985691223E0,9.839488678E0,1.049451239E1
1.283171004E1,2.540367279E0,-2.667003937E0,9.591753845E0,1.027463468E1
1.284170604E1,2.906056824E0,-2.316882019E0,9.132209473E0,9.859531348E0
1.285170204E1,3.098706207E0,-1.889371033E0,8.657995605E0,9.387895982E0
1.286169804E1,3.103945312E0,-1.416803741E0,8.302784271E0,8.976526945E0
1.287169404E1,3.059487762E0,-9.123527527E-1,8.062982941E0,8.672055513E0
1.288169004E1,2.956950989E0,-4.243675232E-1,7.954308929E0,8.496745111E0
1.289168604E1,2.773282928E0,-1.137634277E-2,7.854466553E0,8.329698221E0
1.290168204E1,2.630629578E0,2.579136658E-1,7.523205414E0,7.974042333E0
1.291167804E1,2.428100739E0,4.854405212E-1,7.167994080E0,7.583631374E0
1.292167404E1,2.219734039E0,6.869215393E-1,6.936126251E0,7.314979684E0
1.293167004E1,2.088906097E0,9.231303406E-1,6.706503754E0,7.084694129E0
1.294166604E1,2.056872711E0,1.207987976E0,6.776258698E0,7.183845922E0
1.295166204E1,2.064207458E0,1.352138214E0,7.152576141E0,7.566278850E0
1.296165804E1,2.149530029E0,1.569186859E0,7.396718445E0,7.860933182E0
1.297165404E1,2.230811005E0,1.807640991E0,7.668852539E0,8.188735126E0
1.298165004E1,2.398462372E0,2.056124268E0,8.006699982E0,8.607410374E0
1.299164604E1,2.657124481E0,2.366728363E0,8.080346832E0,8.829140308E0
1.300164204E1,2.848576355E0,2.734064484E0,8.041427765E0,8.958462834E0
1.301163804E1,3.019969940E0,3.050356750E0,7.913743286E0,9.002901063E0
1.302163404E1,3.254232788E0,3.298690338E0,7.499255219E0,8.815339915E0
1.303163004E1,3.477867737E0,3.589685211E0,7.050039368E0,8.642017068E0
1.304162604E1,3.623514862E0,3.945495300E0,6.917864227E0,8.749493619E0
1.305162204E1,3.737278290E0,4.262536011E0,7.011868744E0,9.016804619E0
1.306161804E1,3.784130859E0,4.502187653E0,7.069349213E0,9.195925093E0
1.307161404E1,3.687431946E0,4.717440033E0,7.138804779E0,9.317399234E0
1.308161004E1,3.415597229E0,4.904550934E0,7.282356262E0,9.420914872E0
1.309160604E1,3.054098969E0,5.109624481E0,7.589667206E0,9.645663852E0
1.310160204E1,2.717299347E0,5.391338654E0,8.105344849E0,1.010677314E1
1.311159804E1,2.366428986E0,5.700894928E0,8.180787964E0,1.024819403E1
1.312159404E1,1.836680603E0,6.034700775E0,7.606881409E0,9.882087525E0
1.313159004E1,1.164727936E0,6.492897949E0,6.852300568E0,9.511484533E0
1.314158604E1,4.318519592E-1,7.090006256E0,6.051316223E0,9.331297491E0
1.315158204E1,-2.697390747E-1,7.677384796E0,5.411247253E0,9.396626699E0
1.316157804E1,-8.605604553E-1,8.256829834E0,5.039719849E0,9.711569356E0
1.317157404E1,-1.339414673E0,8.877888336E0,4.976700897E0,1.026540232E1
1.318157004E1,-1.956730957E0,9.469009094E0,5.697452087E0,1.122282895E1
1.319156604E1,-2.391277313E0,9.813293152E0,6.721472626E0,1.213248218E1
1.320156204E1,-2.796634369E0,9.894424438E0,7.233857117E0,1.257177344E1
1.321155804E1,-3.607049103E0,9.888586578E0,7.293732605E0,1.280599403E1
1.322155404E1,-4.650080109E0,1.004845413E1,7.059619446E0,1.313137092E1
1.323155004E1,-5.271587677E0,1.076815750E1,7.219487000E0,1.399513648E1
1.324154604E1,-5.667065277E0,1.088611221E1,6.759493561E0,1.401120342E1
1.325154204E1,-5.986351318E0,1.055290512E1,6.137536926E0,1.359667489E1
1.326153804E1,-6.590944061E0,1.064930466E1,6.305936737E0,1.402187831E1
1.327153404E1,-6.506519623E0,1.091769653E1,6.959028625E0,1.448996117E1
1.328153004E1,-5.783822479E0,1.077070221E1,7.344926147E0,1.426213759E1
1.329152604E1,-5.446723480E0,1.018362305E1,7.013066254E0,1.351133129E1
1.330152204E1,-5.042863312E0,9.609866180E0,6.865622864E0,1.284199267E1
