"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.623850896E1,3.726275950E-1,-4.208657719E-1,2.481545459E0,2.544414901E0
4.624849896E1,8.533173631E-1,-3.888807714E-2,2.047210187E0,2.218272381E0
4.625848796E1,1.151981956E0,5.665127510E-1,1.936934039E0,2.323728167E0
4.626847796E1,9.496094567E-1,8.454249376E-1,1.748099379E0,2.161562602E0
4.627846696E1,2.467601750E-1,6.985526745E-1,1.465004679E0,1.641677536E0
4.628845696E1,-3.018007103E-1,7.523717630E-1,1.358683003E0,1.582139829E0
4.629844696E1,-6.614374001E-1,8.637268688E-1,1.523413686E0,1.871980982E0
4.630843596E1,-1.239418076E0,5.881496416E-1,2.098758656E0,2.507362172E0
4.631842596E1,-1.606108225E0,2.682826795E-1,3.188525287E0,3.580258752E0
4.632841596E1,-1.317606605E0,-3.631632552E-2,4.039676403E0,4.249281290E0
4.633840496E1,-5.917383337E-1,-5.750970483E-1,4.278735722E0,4.357576189E0
4.634839379E1,2.917033729E-1,-1.217669503E0,4.248803825E0,4.429463152E0
4.635838379E1,1.070443338E0,-1.685132906E0,4.131112822E0,4.588203897E0
4.636837279E1,1.492529862E0,-1.964404112E0,4.034723226E0,4.729219853E0
4.637836279E1,1.530450371E0,-1.925318984E0,3.721373863E0,4.460689964E0
4.638835279E1,9.727971750E-1,-1.648260072E0,2.738358094E0,3.340913148E0
4.639834179E1,-2.991129280E-1,-1.106699144E0,1.471412643E0,1.865289979E0
4.640833179E1,-1.804672360E0,-3.825302567E-1,5.557304853E-1,1.926657234E0
4.641832179E1,-2.835833810E0,2.483751029E-1,-5.848542970E-1,2.906148334E0
4.642831079E1,-3.312711961E0,7.074622232E-1,-1.964979624E0,3.916083280E0
4.643830079E1,-3.258510903E0,9.424787772E-1,-3.059401224E0,4.567942141E0
4.644829079E1,-2.734239315E0,8.218337613E-1,-3.134325691E0,4.239749155E0
4.645827979E1,-1.914446671E0,3.718969488E-1,-2.186251128E0,2.929694078E0
4.646826979E1,-9.752159489E-1,-1.539893478E-1,-9.076457441E-1,1.341111354E0
4.647825979E1,2.045743413E-2,-4.798229550E-1,1.681279153E-1,5.088374698E-1
4.648824879E1,6.148282939E-1,-6.964951855E-1,6.202936864E-1,1.117087119E0
4.649823879E1,8.757414351E-1,-6.683556063E-1,4.147839367E-1,1.177143998E0
4.650822879E1,8.319583614E-1,-4.537942207E-1,-3.834340900E-1,1.022304070E0
4.651821779E1,6.154081915E-1,-1.087966566E-1,-1.663331709E0,1.776861370E0
4.652820779E1,4.317068021E-1,2.607238376E-1,-3.020325451E0,3.062141981E0
4.653819779E1,2.018330935E-1,6.039517419E-1,-4.158555560E0,4.207027293E0
4.654818679E1,-4.901757427E-2,8.623799627E-1,-5.101693903E0,5.174300204E0
4.655817679E1,-2.335286203E-1,1.014680050E0,-5.673421201E0,5.768172964E0
4.656816679E1,-2.333739249E-1,1.057546573E0,-5.815813181E0,5.915788290E0
4.657815579E1,-9.419860762E-2,9.187452212E-1,-5.664478469E0,5.739275432E0
4.658814579E1,1.851167445E-1,6.777773711E-1,-5.179928479E0,5.227361611E0
4.659813579E1,5.612418881E-1,3.579978248E-1,-4.608354378E0,4.656187815E0
4.660812479E1,9.417788655E-1,8.144908279E-2,-4.216614903E0,4.321275578E0
4.661811479E1,1.257518863E0,-1.014050451E-1,-4.004082647E0,4.198132265E0
4.662810379E1,1.486239135E0,-1.495080417E-1,-3.943190913E0,4.216635388E0
4.663809379E1,1.644424883E0,-1.968337972E-1,-4.011875231E0,4.340278748E0
4.664808379E1,1.666490521E0,-1.130955295E-1,-3.863948861E0,4.209522783E0
4.665807279E1,1.584273845E0,9.169852093E-2,-3.610542814E0,3.943900563E0
4.666806279E1,1.584709024E0,3.757612275E-1,-3.432064158E0,3.798889782E0
4.667805279E1,1.684747575E0,6.328745556E-1,-3.108309090E0,3.591725211E0
4.668804179E1,1.556528514E0,8.367045464E-1,-2.412357695E0,2.990372078E0
4.669803179E1,1.321241088E0,9.628569084E-1,-1.181926936E0,2.017355378E0
4.670802179E1,1.206388324E0,7.745183846E-1,4.661107957E-1,1.507484922E0
4.671801079E1,9.788347907E-1,5.519118150E-1,2.130459335E0,2.408647168E0
4.672800079E1,9.970873129E-1,4.111816134E-1,3.666629307E0,3.821965973E0
4.673799079E1,1.186556981E0,2.524614295E-1,4.928870673E0,5.075964968E0
4.674797979E1,1.415551706E0,1.963019930E-1,5.530004788E0,5.711678743E0
4.675796979E1,1.369092654E0,2.897510241E-1,5.446694244E0,5.623597473E0
4.676795979E1,1.239569811E0,5.688319029E-1,4.926603708E0,5.111900541E0
4.677794879E1,1.051299554E0,1.118179129E0,4.343004808E0,4.606218197E0
4.678793879E1,7.377524082E-1,1.629027264E0,3.687631336E0,4.098369592E0
4.679792879E1,2.536913913E-1,1.815739970E0,2.952096046E0,3.475074391E0
4.680791779E1,-5.073055264E-2,2.219651594E0,2.444198123E0,3.302049553E0
4.681790779E1,-2.742670854E-1,2.496140694E0,2.273982752E0,3.387763031E0
4.682789779E1,-4.319353186E-1,2.152332161E0,2.658947643E0,3.448058065E0
4.683788679E1,-2.620682952E-1,1.779515592E0,3.513184919E0,3.946875196E0
4.684787679E1,1.026865355E-1,1.265879943E0,4.124769178E0,4.315868085E0
4.685786579E1,5.759464294E-1,4.820714287E-1,4.557559031E0,4.619031443E0
4.686785579E1,9.707379319E-1,-4.759015198E-1,5.098217733E0,5.211586941E0
4.687784579E1,1.005431217E0,-1.261813350E0,5.758842589E0,5.980579640E0
4.688783479E1,7.532180744E-1,-1.811661829E0,6.267628119E0,6.567542789E0
4.689782479E1,5.521522817E-1,-2.173774632E0,6.326112555E0,6.711919870E0
4.690781479E1,3.133248414E-1,-2.318886591E0,5.747973200E0,6.206013486E0
4.691780379E1,1.788455326E-1,-2.094760622E0,4.456552473E0,4.927562048E0
4.692779379E1,-1.564681653E-1,-1.760899665E0,2.823017591E0,3.330867490E0
4.693778379E1,-5.798499210E-1,-1.277670853E0,1.353867821E0,1.949776094E0
4.694777279E1,-9.832573322E-1,-7.700661685E-1,-1.231587338E-1,1.254976079E0
4.695776279E1,-1.141413991E0,-3.795128010E-1,-1.409233936E0,1.852780654E0
4.696775279E1,-1.052262005E0,-1.961501116E-1,-2.216515147E0,2.461436489E0
4.697774179E1,-7.706600994E-1,-2.495328516E-1,-2.491474616E0,2.619852934E0
4.698773179E1,-4.900002896E-1,-4.896044697E-1,-2.298825232E0,2.400918630E0
4.699772179E1,-2.332912782E-1,-7.629522997E-1,-1.959379746E0,2.115582667E0
4.700771079E1,2.723742229E-2,-1.072033780E0,-1.593743411E0,1.920941530E0
4.701770079E1,2.478927441E-1,-1.344162320E0,-1.294484083E0,1.882528139E0
4.702769079E1,3.697043160E-1,-1.537147187E0,-1.182133343E0,1.974067374E0
4.703767979E1,3.881614908E-1,-1.578807868E0,-1.311323479E0,2.088749122E0
4.704766979E1,2.469034501E-1,-1.519954765E0,-1.686813542E0,2.283979800E0
4.705765979E1,-1.618351601E-1,-1.285583744E0,-2.202723904E0,2.555564278E0
4.706764879E1,-6.166260204E-1,-1.004713398E0,-2.890378100E0,3.121532031E0
4.707763879E1,-6.493333713E-1,-6.713017260E-1,-3.750525742E0,3.865064446E0
4.708762879E1,-6.421909974E-1,-3.365729689E-1,-4.508484519E0,4.566412520E0
4.709761779E1,-6.760387015E-1,-1.244840784E-1,-4.985617901E0,5.032783570E0
4.710760779E1,-8.059552087E-1,4.379659541E-2,-4.973658006E0,5.038725623E0
4.711759779E1,-9.382209078E-1,1.851053059E-1,-4.555578579E0,4.654870421E0
4.712758679E1,-9.650837474E-1,3.053975885E-1,-4.146741260E0,4.268502947E0
4.713757679E1,-8.976076828E-1,4.450314371E-1,-4.040998458E0,4.163342536E0
4.714756579E1,-7.290613262E-1,4.607445136E-1,-3.985081535E0,4.077338687E0
4.715755579E1,-6.686134686E-1,4.046239610E-1,-3.614565114E0,3.698086733E0
4.716754579E1,-6.895632382E-1,3.619199909E-1,-3.064160272E0,3.161575828E0
4.717753479E1,-7.618574086E-1,3.385727897E-1,-2.601123943E0,2.731465543E0
4.718752479E1,-8.073093507E-1,3.499690130E-1,-2.274562211E0,2.438823477E0
4.719751479E1,-8.316703860E-1,4.377734345E-1,-2.115068294E0,2.314483766E0
4.720750379E1,-9.406856554E-1,5.990808651E-1,-2.011798865E0,2.300243912E0
4.721749379E1,-9.596122154E-1,7.380687426E-1,-1.670319132E0,2.062902585E0
4.722748379E1,-9.621395282E-1,7.617825642E-1,-1.175958098E0,1.699677203E0
4.723747279E1,-1.015990192E0,7.153797917E-1,-3.724682218E-1,1.297203489E0
4.724746279E1,-1.123072956E0,5.025921589E-1,6.328622764E-1,1.383620759E0
4.725745279E1,-1.256265512E0,1.426230915E-1,1.768559956E0,2.174016720E0
4.726744179E1,-1.205444876E0,-9.849576294E-2,2.814675953E0,3.063527294E0
4.727743179E1,-8.586341632E-1,-1.603759691E-1,3.326956948E0,3.439711559E0
4.728742179E1,-2.688222130E-1,-6.149692118E-2,3.212081380E0,3.223897338E0
4.729741079E1,2.027745683E-1,1.449723566E-1,3.035018334E0,3.045237396E0
4.730740079E1,3.009144003E-1,5.186956832E-1,3.148546704E0,3.205142904E0
4.731739079E1,1.573275598E-2,8.403184180E-1,3.155980854E0,3.265975768E0
4.732737979E1,-5.748247142E-1,7.152102225E-1,2.833370086E0,2.978243637E0
4.733736979E1,-1.066621744E0,8.277730706E-1,2.505793278E0,2.846381940E0
4.734735954E1,-1.233802556E0,1.013644069E0,2.256517704E0,2.764347155E0
4.735734954E1,-1.200084148E0,6.328950208E-1,2.337579408E0,2.702782929E0
4.736733954E1,-8.779357490E-1,-4.588880226E-2,3.352482968E0,3.465835976E0
4.737732854E1,-4.371315564E-1,-9.389206003E-1,4.690721181E0,4.803698688E0
4.738731854E1,1.138518486E-1,-1.907698838E0,5.858848103E0,6.162659994E0
4.739730854E1,7.831822041E-1,-2.773110143E0,6.704818001E0,7.297814650E0
4.740729754E1,1.403399438E0,-3.171410194E0,7.079935597E0,7.883708560E0
4.741728754E1,1.570453512E0,-3.215903120E0,6.362713201E0,7.300169614E0
4.742727754E1,1.281762296E0,-2.734028816E0,4.558681696E0,5.468035018E0
4.743726654E1,4.506686646E-2,-1.920521636E0,2.172004387E0,2.899661607E0
4.744725654E1,-1.672117150E0,-9.075548199E-1,1.793072069E-1,1.910963786E0
4.745724654E1,-3.155108742E0,1.247149703E-1,-1.099743735E0,3.343606029E0
4.746723554E1,-4.247670050E0,7.082546671E-1,-2.122288436E0,4.800878433E0
4.747722554E1,-4.445356517E0,9.121188641E-1,-2.641916458E0,5.250988284E0
4.748721554E1,-3.962486724E0,6.983576699E-1,-2.067793556E0,4.523800909E0
4.749720454E1,-2.879054382E0,6.038105316E-2,-8.213110203E-1,2.994520295E0
4.750719454E1,-1.460459054E0,-5.999790705E-1,1.503184658E-1,1.586036309E0
4.751718354E1,-5.356440570E-2,-1.012605458E0,8.696189618E-1,1.335842842E0
4.752717354E1,9.424243250E-1,-1.145306994E0,8.890276247E-1,1.729237357E0
4.753716354E1,1.557819433E0,-1.012289196E0,3.227072471E-1,1.885648634E0
4.754715254E1,1.614239363E0,-6.296953513E-1,-7.349961770E-1,1.882154175E0
4.755714254E1,1.086140042E0,-1.480127625E-1,-2.180851225E0,2.440844123E0
4.756713254E1,3.618287378E-1,3.800786653E-1,-3.528271905E0,3.567083187E0
4.757712154E1,-2.863521838E-1,8.387928794E-1,-4.531254746E0,4.617124716E0
4.758711154E1,-7.259291920E-1,1.183115821E0,-5.410245041E0,5.585471120E0
4.759710154E1,-8.875262059E-1,1.450174532E0,-6.246907926E0,6.474146088E0
4.760709054E1,-8.304353079E-1,1.579601920E0,-6.739790783E0,6.972054563E0
4.761708054E1,-7.341880918E-1,1.510306859E0,-6.614649843E0,6.824489102E0
4.762707054E1,-5.655612994E-1,1.251515965E0,-5.806323150E0,5.966535034E0
4.763705954E1,-4.086009447E-1,9.282469466E-1,-4.778585536E0,4.885025778E0
4.764704954E1,-2.802215609E-1,6.635290222E-1,-4.053187564E0,4.116688513E0
4.765703954E1,-6.877714321E-2,4.759691282E-1,-3.816666521E0,3.846845492E0
4.766702854E1,1.127165751E-1,3.936288567E-1,-3.849146050E0,3.870862180E0
4.767701854E1,2.005924971E-1,3.586945206E-1,-3.949689508E0,3.971013261E0
4.768700754E1,2.341721430E-1,4.622248824E-1,-3.838852612E0,3.873664649E0
4.769699754E1,1.605949473E-1,5.619427134E-1,-3.662785347E0,3.709119417E0
4.770698754E1,1.354730522E-1,7.041233169E-1,-3.709487643E0,3.778153143E0
4.771697654E1,2.120368686E-1,8.272266483E-1,-3.811008171E0,3.905514926E0
4.772696654E1,3.851770354E-1,9.727829956E-1,-3.719744829E0,3.864087175E0
4.773695654E1,4.993315322E-1,1.149061052E0,-3.377028995E0,3.601943657E0
4.774694554E1,6.539045783E-1,1.421836440E0,-2.723390391E0,3.141029335E0
4.775693554E1,9.742663611E-1,1.425175200E0,-1.838576855E0,2.522039680E0
4.776692554E1,1.265330889E0,1.251341572E0,-5.664115942E-1,1.867549218E0
4.777691454E1,1.662959241E0,9.814165556E-1,1.097714751E0,2.221168514E0
4.778690454E1,2.001128719E0,6.467057057E-1,2.685823200E0,3.411215426E0
4.779689454E1,2.313492096E0,4.724724202E-1,3.996025769E0,4.641518912E0
4.780688354E1,2.624681205E0,4.575987116E-1,4.970927941E0,5.639900053E0
4.781687354E1,2.554811656E0,3.672973828E-1,5.278072824E0,5.875374260E0
4.782686354E1,2.339115179E0,4.824180224E-1,5.241050009E0,5.759582638E0
4.783685254E1,1.905388164E0,9.298042063E-1,5.172201383E0,5.589875407E0
4.784684254E1,1.196353698E0,1.228391981E0,4.520039202E0,4.834352430E0
4.785683154E1,3.307854314E-1,1.546890256E0,3.538142005E0,3.875659598E0
4.786682154E1,-4.398817212E-1,2.117779648E0,2.855495365E0,3.582225614E0
4.787681154E1,-1.042050574E0,2.232170336E0,2.668771550E0,3.631913462E0
4.788680054E1,-1.303902047E0,1.974453283E0,3.128500695E0,3.922517420E0
4.789679054E1,-9.536927135E-1,1.377303315E0,4.144352673E0,4.470140187E0
4.790678054E1,-3.549738276E-1,3.649172737E-1,5.556021974E0,5.579296659E0
4.791676954E1,6.855261013E-2,-7.202684294E-1,6.996190605E0,7.033503327E0
4.792675954E1,5.398436369E-1,-1.531756785E0,8.232546932E0,8.391217968E0
4.793674954E1,7.560116547E-1,-2.044285410E0,8.904266295E0,9.167148669E0
4.794673854E1,5.790900388E-1,-2.173257300E0,8.621630017E0,8.910156941E0
4.795672854E1,1.788351904E-1,-1.883082352E0,7.056062585E0,7.305203650E0
4.796671854E1,-2.499564093E-1,-1.363113438E0,4.623068311E0,4.826315060E0
4.797670754E1,-7.091482678E-1,-6.555279116E-1,1.649919366E0,1.911764112E0
4.798669754E1,-1.092262150E0,8.813559316E-2,-1.084145703E0,1.541485125E0
4.799668654E1,-1.409367691E0,6.729570727E-1,-3.084988639E0,3.457794588E0
4.800667654E1,-1.698982767E0,8.106850945E-1,-3.802877033E0,4.243303724E0
4.801666654E1,-1.632832632E0,4.580690470E-1,-2.995082436E0,3.441872812E0
4.802665554E1,-1.333162391E0,-2.788383655E-1,-1.441253874E0,1.982999124E0
4.803664554E1,-7.616091212E-1,-1.027608390E0,-2.980986553E-1,1.313350777E0
4.804663554E1,1.621471273E-2,-1.604012583E0,4.670925432E-1,1.670716831E0
4.805662454E1,7.078049431E-1,-1.966969578E0,8.485040814E-1,2.256084292E0
4.806661454E1,1.067171674E0,-2.084813046E0,6.000114495E-1,2.417708535E0
4.807660454E1,1.095185538E0,-1.915431781E0,-3.772389650E-2,2.206747235E0
4.808659354E1,7.384806789E-1,-1.624541573E0,-1.115150564E0,2.104293186E0
4.809658354E1,2.624264737E-1,-1.102254457E0,-2.255561684E0,2.524161455E0
4.810657254E1,-6.174135307E-2,-6.925059957E-1,-3.333875958E0,3.405599133E0
4.811656254E1,-3.696310066E-1,-3.091245306E-1,-4.337981465E0,4.364661298E0
4.812655254E1,-6.194185775E-1,3.302412383E-2,-5.252402962E0,5.288904125E0
4.813654154E1,-7.686626174E-1,2.632610907E-1,-5.840145199E0,5.896392505E0
4.814653154E1,-7.582744541E-1,3.414749821E-1,-5.926758251E0,5.984818182E0
4.815652154E1,-7.331675334E-1,3.474383381E-1,-5.679415766E0,5.737073424E0
4.816651054E1,-7.263374738E-1,3.540073194E-1,-5.457498729E0,5.516990093E0
4.817650054E1,-6.837931328E-1,4.605484857E-1,-5.258724387E0,5.322955959E0
4.818649054E1,-8.400968085E-1,5.699311794E-1,-5.230617406E0,5.328221340E0
4.819647954E1,-8.953157204E-1,6.390469495E-1,-4.904873700E0,5.026704413E0
4.820646954E1,-9.944679064E-1,5.144227573E-1,-4.312078884E0,4.455066946E0
4.821645954E1,-9.607125152E-1,3.548789931E-1,-3.409605587E0,3.560100827E0
4.822644854E1,-7.811465690E-1,1.957624412E-1,-2.471437962E0,2.599330394E0
4.823643854E1,-6.310069549E-1,7.821089476E-3,-1.491425323E0,1.619438310E0
4.824642754E1,-6.038098007E-1,-1.492998809E-1,-6.150265145E-1,8.747195799E-1
4.825641754E1,-6.983364737E-1,-2.144991128E-1,3.499599499E-1,8.100343612E-1
4.826640754E1,-1.013564109E0,-4.109322296E-1,1.353190128E0,1.739914085E0
4.827639654E1,-1.498298871E0,-5.712362049E-1,2.372865601E0,2.863861286E0
4.828638654E1,-1.785484137E0,-5.065036538E-1,3.437661113E0,3.906662704E0
4.829637654E1,-1.838990399E0,-4.266896718E-1,4.120249280E0,4.532152237E0
4.830636554E1,-1.305648464E0,-2.095470328E-1,4.219826778E0,4.422167558E0
4.831635554E1,-3.585347089E-1,8.694926620E-2,3.988612669E0,4.005638318E0
4.832634554E1,7.041570845E-1,4.467473026E-1,3.858922595E0,3.947999993E0
4.833633454E1,1.110026941E0,7.930109350E-1,3.810608806E0,4.047439391E0
4.834632404E1,7.367935380E-1,1.099493036E0,3.403770651E0,3.652041114E0
4.835631304E1,3.237069748E-2,1.220585656E0,2.590168599E0,2.863538123E0
4.836630304E1,-8.500328359E-1,1.458132154E0,1.787962772E0,2.458763119E0
4.837629304E1,-1.880524780E0,1.615317590E0,1.226605511E0,2.765896861E0
4.838628204E1,-2.701422110E0,1.461699248E0,1.092844021E0,3.260146340E0
4.839627204E1,-2.745866211E0,1.023484129E0,1.684827243E0,3.380228373E0
4.840626204E1,-2.103653506E0,-1.238564529E-1,2.949712721E0,3.625121188E0
4.841625104E1,-1.219003253E0,-1.533001657E0,4.630788975E0,5.027948840E0
4.842624104E1,-4.979307586E-1,-2.678598381E0,6.185536720E0,6.758970989E0
4.843623104E1,5.911520407E-2,-3.328667843E0,6.829197049E0,7.597463824E0
4.844622004E1,1.976445137E-1,-3.188873196E0,6.096296514E0,6.882790626E0
4.845621004E1,-3.614165822E-2,-2.493844785E0,4.035683339E0,4.744186763E0
4.846619904E1,-9.538618442E-1,-1.707487104E0,1.399321151E0,2.404883430E0
4.847618904E1,-2.221299193E0,-8.183405616E-1,-9.723387533E-1,2.559158852E0
4.848617904E1,-3.252054408E0,1.331212930E-1,-3.021438176E0,4.441021031E0
4.849616804E1,-3.976240837E0,7.684336258E-1,-4.760490158E0,6.250059838E0
4.850615804E1,-4.195781566E0,1.097541820E0,-5.787020906E0,7.231790370E0
4.851614804E1,-3.970719896E0,9.188784646E-1,-5.597422600E0,6.924022955E0
4.852613704E1,-3.344689799E0,3.056417097E-1,-4.359795088E0,5.503469807E0
4.853612704E1,-2.392667781E0,-3.363718247E-1,-3.137590191E0,3.960110772E0
4.854611704E1,-1.224637119E0,-7.935292176E-1,-2.011204787E0,2.484827839E0
4.855610604E1,-1.015769532E-1,-1.019020000E0,-1.080008798E0,1.488334183E0
4.856609604E1,5.725463101E-1,-1.059786568E0,-4.976869297E-1,1.303322342E0
4.857608504E1,7.716513486E-1,-9.494572829E-1,-3.657912862E-1,1.276995772E0
4.858607504E1,6.265882871E-1,-6.380379394E-1,-7.513075697E-1,1.167976180E0
4.859606504E1,3.421220496E-1,-9.608850081E-2,-1.870655850E0,1.904109714E0
4.860605404E1,1.643917637E-1,5.154001559E-1,-3.363210855E0,3.406442312E0
4.861604404E1,1.568346760E-1,1.097026973E0,-4.774103646E0,4.901033658E0
4.862603404E1,8.069610760E-2,1.566912877E0,-5.704315549E0,5.916159541E0
4.863602304E1,1.956696897E-1,1.886358840E0,-5.980961940E0,6.274435594E0
4.864601304E1,4.140007022E-1,1.969867750E0,-5.526530957E0,5.881693630E0
4.865600304E1,6.658239082E-1,1.949757860E0,-4.656911995E0,5.092318384E0
4.866599204E1,9.052312826E-1,1.808434751E0,-3.724250109E0,4.237914439E0
4.867598204E1,1.260913171E0,1.639047491E0,-2.896655086E0,3.559071423E0
4.868597104E1,1.633004833E0,1.417732718E0,-2.262754344E0,3.129972534E0
4.869596104E1,1.799935823E0,1.260266031E0,-1.708679205E0,2.783455417E0
4.870595104E1,1.879538063E0,1.286384520E0,-1.284275429E0,2.614729783E0
4.871594004E1,2.023518147E0,1.372012023E0,-8.820214909E-1,2.599039167E0
4.872593004E1,2.169212342E0,1.448189841E0,-5.502411193E-1,2.665614617E0
4.873592004E1,2.157707799E0,1.415570125E0,-2.516700089E-1,2.592851619E0
4.874590904E1,2.074028588E0,1.254977371E0,3.219938868E-1,2.445453506E0
4.875589904E1,2.011554159E0,1.027681261E0,1.315065697E0,2.613785893E0
4.876588904E1,1.981841825E0,7.146386571E-1,2.448741410E0,3.230284805E0
4.877587804E1,2.007666491E0,3.728250481E-1,3.577513062E0,4.119262430E0
4.878586804E1,2.259645379E0,-3.511413798E-2,4.592955735E0,5.118835085E0
4.879585704E1,2.412414267E0,-2.962054000E-1,5.262891698E0,5.797025898E0
4.880584704E1,2.356655949E0,-4.085263927E-1,5.428940928E0,5.932463289E0
4.881583704E1,2.173527879E0,-2.782691391E-1,5.228178533E0,5.668818918E0
4.882582604E1,1.933700675E0,5.128834046E-2,4.718624094E0,5.099729614E0
4.883581604E1,1.601698548E0,2.899876171E-1,3.917412878E0,4.242128559E0
4.884580604E1,1.111038436E0,6.342406113E-1,2.996358883E0,3.258041454E0
4.885579504E1,4.965076194E-1,1.230944145E0,2.234314072E0,2.598827173E0
4.886578504E1,-1.807166417E-1,1.341371882E0,1.858335181E0,2.298988186E0
4.887577404E1,-5.989152427E-1,1.174798084E0,2.121690266E0,2.498083183E0
4.888576404E1,-6.912854625E-1,8.670113229E-1,2.769725482E0,2.983448252E0
4.889575404E1,-5.142300550E-1,1.309688598E-1,3.320167161E0,3.362305068E0
4.890574304E1,-5.461840287E-2,-7.906497563E-1,4.031200279E0,4.108367790E0
4.891573304E1,2.120498604E-1,-1.597521589E0,4.809555899E0,5.072363188E0
4.892572304E1,1.602770415E-1,-1.985384945E0,5.363836859E0,5.721729456E0
4.893571204E1,-1.328998297E-1,-2.003929974E0,5.219526992E0,5.592571835E0
4.894570204E1,-5.978699798E-1,-1.645247148E0,4.079194225E0,4.438931427E0
4.895569104E1,-1.174912397E0,-1.004847737E0,2.356662966E0,2.818509970E0
4.896568104E1,-1.714010550E0,-2.769252297E-1,7.415696168E-1,1.887973847E0
4.897567104E1,-2.164814066E0,4.216343884E-1,-7.460696340E-1,2.328264460E0
4.898566004E1,-2.389987856E0,9.052118406E-1,-1.904165658E0,3.187051503E0
4.899565004E1,-2.164842718E0,1.037653833E0,-2.361222625E0,3.367289972E0
4.900564004E1,-1.677925774E0,6.151545686E-1,-1.938897534E0,2.636887122E0
4.901562904E1,-9.881773257E-1,-6.916978374E-2,-8.578333139E-1,1.310403327E0
4.902561904E1,-2.796942517E-1,-7.972034618E-1,9.031784713E-2,8.496584887E-1
4.903560904E1,3.314590672E-1,-1.393426281E0,7.039135480E-1,1.595931138E0
4.904559804E1,7.904823066E-1,-1.775839593E0,8.629426110E-1,2.126767145E0
4.905558804E1,1.160443389E0,-1.955201033E0,5.287397379E-1,2.334310529E0
4.906557704E1,1.194184089E0,-1.942990000E0,-1.495513111E-1,2.285530873E0
4.907556704E1,8.556178039E-1,-1.747812865E0,-1.047638612E0,2.210085587E0
4.908555704E1,4.097805109E-1,-1.411400037E0,-2.017784659E0,2.496282248E0
4.909554604E1,-3.628055929E-2,-1.088333113E0,-2.872559295E0,3.072032250E0
4.910553604E1,-3.481286750E-1,-7.656784178E-1,-3.624571454E0,3.720883664E0
4.911552604E1,-5.324250552E-1,-4.603018793E-1,-4.264338707E0,4.322029485E0
4.912551504E1,-5.266472387E-1,-1.587893271E-1,-4.752012865E0,4.783743057E0
4.913550504E1,-5.894643150E-1,9.003279537E-2,-5.096729032E0,5.131493048E0
4.914549404E1,-7.992027710E-1,2.980796519E-1,-5.192529228E0,5.262122797E0
4.915548404E1,-1.056299581E0,4.581534661E-1,-5.173284287E0,5.299862613E0
4.916547404E1,-1.276790701E0,5.922326061E-1,-5.068174154E0,5.259973689E0
